Filename,DQN,DQNWeight,ImageTime
frame_97.jpg,0.6135697,100,0.5574710369110107
frame_98.jpg,0.6907592,100,0.9295132160186768
frame_99.jpg,0.62961364,100,0.6368682384490967
frame_100.jpg,0.669781,100,0.8771581649780273
frame_101.jpg,0.6791622,100,0.723883867263794
frame_102.jpg,0.7025653,100,0.6964375972747803
frame_103.jpg,0.6754994,100,0.6459681987762451
frame_104.jpg,0.69102,100,0.7174277305603027
frame_105.jpg,0.65695304,100,0.5458528995513916
frame_106.jpg,0.4555097,25,0.563122034072876
frame_107.jpg,0.45620558,25,0.5356631278991699
frame_108.jpg,0.49050352,25,0.6114459037780762
frame_109.jpg,0.62353647,100,0.6298995018005371
frame_110.jpg,0.5540051,25,0.6522433757781982
frame_111.jpg,0.5319747,25,0.6627838611602783
frame_112.jpg,0.42727333,25,0.5218985080718994
frame_113.jpg,0.5379369,25,0.657562255859375
frame_114.jpg,0.44280875,25,0.5583746433258057
frame_115.jpg,0.5532612,100,0.5760202407836914
frame_116.jpg,0.57781017,100,0.5267174243927002
frame_117.jpg,0.54069954,100,0.5870916843414307
frame_118.jpg,0.56951946,100,0.5743286609649658
frame_119.jpg,0.52492326,100,0.505312442779541
frame_120.jpg,0.53632045,100,0.4174313545227051
frame_121.jpg,0.5928028,100,0.45923662185668945
frame_122.jpg,0.57837474,100,0.48808979988098145
frame_123.jpg,0.54570556,100,0.3973369598388672
frame_124.jpg,0.5621246,100,0.3656909465789795
frame_125.jpg,0.55444294,100,0.37567639350891113
frame_126.jpg,0.595173,100,0.5080821514129639
frame_127.jpg,0.53644663,100,0.4343130588531494
frame_128.jpg,0.3937187,25,0.4998202323913574
frame_129.jpg,0.42507386,25,0.6191537380218506
frame_130.jpg,0.37752926,25,0.2777237892150879
frame_131.jpg,0.45837674,25,0.3891716003417969
frame_132.jpg,0.46005073,25,0.33423399925231934
frame_133.jpg,0.45069802,25,0.31403398513793945
frame_134.jpg,0.49809736,25,0.2857797145843506
frame_135.jpg,0.43419135,50,0.33527207374572754
frame_136.jpg,0.47614273,50,0.31504011154174805
frame_137.jpg,0.5088091,25,0.36098718643188477
frame_138.jpg,0.43082666,25,0.3499600887298584
frame_139.jpg,0.41027647,25,0.3358194828033447
frame_140.jpg,0.3755294,25,0.46125292778015137
frame_141.jpg,0.5599096,100,0.38379406929016113
frame_142.jpg,0.59210527,100,0.42505788803100586
frame_143.jpg,0.53689206,100,0.3306255340576172
frame_144.jpg,0.5802256,100,0.358426570892334
frame_145.jpg,0.5327532,100,0.4089233875274658
frame_146.jpg,0.4273147,25,0.32056546211242676
frame_147.jpg,0.4597366,100,0.22815990447998047
frame_148.jpg,0.4844027,100,0.5366666316986084
frame_149.jpg,0.40522522,100,0.17404532432556152
frame_150.jpg,0.34486488,50,0.18568968772888184
frame_151.jpg,0.4880419,100,0.17976045608520508
frame_152.jpg,0.58721316,100,0.22519993782043457
frame_153.jpg,0.47129908,100,0.18103408813476562
frame_154.jpg,0.4817929,100,0.17682218551635742
frame_155.jpg,0.53701067,100,0.23021149635314941
frame_156.jpg,0.5720776,100,0.25205540657043457
frame_157.jpg,0.38512415,25,0.24027490615844727
frame_158.jpg,0.35280427,100,0.17760753631591797
frame_159.jpg,0.27892235,100,0.12651681900024414
frame_160.jpg,0.29298374,100,0.12636137008666992
frame_161.jpg,0.18157895,25,0.13903307914733887
frame_162.jpg,0.25023696,25,0.14774680137634277
frame_163.jpg,0.222493,25,0.13317465782165527
frame_164.jpg,0.1276285,25,0.12219548225402832
frame_165.jpg,0.10649057,25,0.12305951118469238
frame_166.jpg,0.1378877,25,0.11841297149658203
frame_167.jpg,0.12640126,25,0.1131751537322998
frame_168.jpg,0.13385536,25,0.11299729347229004
frame_169.jpg,0.1901958,25,0.13427114486694336
frame_170.jpg,0.30975378,25,0.15676546096801758
frame_171.jpg,0.3095209,25,0.16509199142456055
frame_172.jpg,0.381029,25,0.21393060684204102
frame_173.jpg,0.40344146,25,0.2384648323059082
frame_174.jpg,0.41333333,25,0.2353687286376953
frame_175.jpg,0.3743828,25,0.2294461727142334
frame_176.jpg,0.3918216,25,0.22320556640625
frame_177.jpg,0.3606185,25,0.22976326942443848
frame_178.jpg,0.34987164,25,0.2342548370361328
frame_179.jpg,0.34197813,25,0.25974392890930176
frame_180.jpg,0.36775747,25,0.23857522010803223
frame_181.jpg,0.27090758,25,0.21590471267700195
frame_182.jpg,0.26458132,25,0.21843719482421875
frame_183.jpg,0.2709221,25,0.20572638511657715
frame_184.jpg,0.23267259,25,0.18012690544128418
frame_185.jpg,0.23327707,25,0.1674823760986328
frame_186.jpg,0.27949044,25,0.1769566535949707
frame_187.jpg,0.2887788,25,0.17806458473205566
frame_188.jpg,0.51360583,75,0.4207761287689209
frame_189.jpg,0.3823512,25,0.5101985931396484
frame_190.jpg,0.38086155,25,0.5129718780517578
frame_191.jpg,0.39183673,25,0.4385249614715576
frame_192.jpg,0.4220496,25,0.5519442558288574
frame_193.jpg,0.44320264,25,0.8294730186462402
frame_194.jpg,0.3752255,25,0.617790937423706
frame_195.jpg,0.3579807,25,0.5696885585784912
frame_196.jpg,0.37003237,25,0.5721673965454102
frame_197.jpg,0.38323495,25,0.750546932220459
frame_198.jpg,0.31620255,25,0.6083366870880127
frame_199.jpg,0.36140847,25,0.6960618495941162
frame_200.jpg,0.340585,25,0.6556971073150635
frame_201.jpg,0.5036818,75,0.38573265075683594
frame_202.jpg,0.56338114,25,0.43316149711608887
frame_203.jpg,0.35702974,25,0.6005544662475586
frame_204.jpg,0.33859187,25,0.6180007457733154
frame_205.jpg,0.3244044,25,0.5478074550628662
frame_206.jpg,0.38943392,25,0.7357773780822754
frame_207.jpg,0.41288957,25,0.699345588684082
frame_208.jpg,0.37113494,25,0.5104849338531494
frame_209.jpg,0.41543582,25,0.6729350090026855
frame_210.jpg,0.41153702,25,0.6584451198577881
frame_211.jpg,0.459333,25,0.6299715042114258
frame_212.jpg,0.28713274,25,0.256852388381958
frame_213.jpg,0.33846155,25,0.18468832969665527
frame_214.jpg,0.33043525,25,0.3152186870574951
frame_215.jpg,0.3945794,25,0.29808783531188965
frame_216.jpg,0.3786012,25,0.35641050338745117
frame_217.jpg,0.3111073,25,0.3626899719238281
frame_218.jpg,0.42473352,25,0.4275028705596924
frame_219.jpg,0.5383271,25,0.50258469581604
frame_220.jpg,0.5168939,25,0.5462579727172852
frame_221.jpg,0.5079552,25,0.5439157485961914
frame_222.jpg,0.6183585,50,0.6622772216796875
frame_223.jpg,0.583172,25,0.5067522525787354
frame_224.jpg,0.49198553,25,0.42260217666625977
frame_225.jpg,0.5132548,25,0.47508978843688965
frame_226.jpg,0.47672287,25,0.45922422409057617
frame_227.jpg,0.36572605,25,0.2514519691467285
frame_228.jpg,0.38754454,25,0.3345050811767578
frame_229.jpg,0.47119606,25,0.13735032081604004
frame_230.jpg,0.41167194,25,0.19707798957824707
frame_231.jpg,0.40545738,25,0.22191476821899414
frame_232.jpg,0.41299215,25,0.15987896919250488
frame_233.jpg,0.43396983,25,0.11464881896972656
frame_234.jpg,0.3973157,25,0.11799454689025879
frame_235.jpg,0.39003262,25,0.2745399475097656
frame_236.jpg,0.35381708,25,0.2883951663970947
frame_237.jpg,0.40216288,25,0.4820284843444824
frame_238.jpg,0.43198165,25,0.5002081394195557
frame_239.jpg,0.4303214,25,0.4872548580169678
frame_240.jpg,0.40162238,25,0.5140302181243896
frame_241.jpg,0.37660798,25,0.4597036838531494
frame_242.jpg,0.50059265,75,0.435819149017334
frame_243.jpg,0.3300697,25,0.4373295307159424
frame_244.jpg,0.5438375,100,0.5405533313751221
frame_245.jpg,0.5963381,100,0.5647022724151611
frame_246.jpg,0.5601762,100,0.5452101230621338
frame_247.jpg,0.62854755,100,0.5463297367095947
frame_248.jpg,0.5810234,100,0.41572141647338867
frame_249.jpg,0.5,100,0.26502203941345215
frame_250.jpg,0.4040117,100,0.22003889083862305
frame_251.jpg,0.49770215,100,0.3686540126800537
frame_252.jpg,0.48706108,100,0.44280028343200684
frame_253.jpg,0.44465324,100,0.26991772651672363
frame_254.jpg,0.5789079,100,0.551276683807373
frame_255.jpg,0.5689144,100,0.563948392868042
frame_256.jpg,0.5550963,100,0.49961209297180176
frame_257.jpg,0.4597462,100,0.2503933906555176
frame_258.jpg,0.40577006,25,0.41100239753723145
frame_259.jpg,0.53248703,25,0.5890371799468994
frame_260.jpg,0.45793802,25,0.40981411933898926
frame_261.jpg,0.37673378,25,0.3911314010620117
frame_262.jpg,0.4875656,25,0.4500257968902588
frame_263.jpg,0.55079776,25,0.636967658996582
frame_264.jpg,0.0,25,0.10066533088684082
frame_265.jpg,0.51285225,25,0.45510101318359375
frame_266.jpg,0.40670124,25,0.26309776306152344
frame_267.jpg,0.4588474,25,0.4361143112182617
frame_268.jpg,0.44285938,25,0.38375210762023926
frame_269.jpg,0.4364196,25,0.40872645378112793
frame_270.jpg,0.4577748,25,0.4881119728088379
frame_271.jpg,0.45543754,25,0.37677431106567383
frame_272.jpg,0.4348517,25,0.4076499938964844
frame_273.jpg,0.49345815,25,0.5406308174133301
frame_274.jpg,0.5634384,25,0.5522656440734863
frame_275.jpg,0.52179384,25,0.563359260559082
frame_276.jpg,0.64961714,100,0.5847947597503662
frame_277.jpg,0.6456881,100,0.5336837768554688
frame_278.jpg,0.60001594,100,0.3313579559326172
frame_279.jpg,0.587023,100,0.39479732513427734
frame_280.jpg,0.4909107,25,0.35279178619384766
frame_281.jpg,0.5902406,100,0.5069034099578857
frame_282.jpg,0.588931,100,0.4994990825653076
frame_283.jpg,0.49950898,100,0.28980207443237305
frame_284.jpg,0.5445823,100,0.3514113426208496
frame_285.jpg,0.4986822,100,0.29160380363464355
frame_286.jpg,0.47672722,100,0.24490833282470703
frame_287.jpg,0.47122693,100,0.2560117244720459
frame_288.jpg,0.42539248,25,0.3027641773223877
frame_289.jpg,0.5366051,100,0.3803114891052246
frame_290.jpg,0.539172,100,0.33899474143981934
frame_291.jpg,0.4970002,100,0.2806863784790039
frame_292.jpg,0.48579845,100,0.19625139236450195
frame_293.jpg,0.48928094,100,0.21775460243225098
frame_294.jpg,0.35416797,25,0.12943601608276367
frame_295.jpg,0.28656298,25,0.13076257705688477
frame_296.jpg,0.33426058,25,0.2767219543457031
frame_297.jpg,0.38098142,25,0.3916146755218506
frame_298.jpg,0.3769327,25,0.44922399520874023
frame_299.jpg,0.28176174,25,0.33008694648742676
frame_300.jpg,0.33489794,25,0.3820018768310547
frame_301.jpg,0.37747127,25,0.48052120208740234
frame_302.jpg,0.33398476,25,0.4434840679168701
frame_303.jpg,0.45767164,25,0.40204834938049316
frame_304.jpg,0.34343776,25,0.37737393379211426
frame_305.jpg,0.32247108,25,0.29072093963623047
frame_306.jpg,0.32733998,25,0.30657219886779785
frame_307.jpg,0.38665998,25,0.3198549747467041
frame_308.jpg,0.22443321,25,0.21032190322875977
frame_309.jpg,0.26516396,25,0.21334576606750488
frame_310.jpg,0.30816847,25,0.31565237045288086
frame_311.jpg,0.26995996,25,0.2795429229736328
frame_312.jpg,0.3538085,25,0.421750545501709
frame_313.jpg,0.6324244,75,0.316770076751709
frame_314.jpg,0.3044929,25,0.2129530906677246
frame_315.jpg,0.38123974,25,0.4174199104309082
frame_316.jpg,0.35226125,25,0.1994626522064209
frame_317.jpg,0.31569603,25,0.16227412223815918
frame_318.jpg,0.32404265,25,0.17608642578125
frame_319.jpg,0.32393432,25,0.16393303871154785
frame_320.jpg,0.33377716,25,0.15584683418273926
frame_321.jpg,0.3210844,25,0.15411758422851562
frame_322.jpg,0.41350985,25,0.15713167190551758
frame_323.jpg,0.40803558,25,0.1702425479888916
frame_324.jpg,0.3310736,25,0.1406407356262207
frame_325.jpg,0.45838648,25,0.15845847129821777
frame_326.jpg,0.40025356,25,0.15598320960998535
frame_327.jpg,0.3954727,25,0.11556196212768555
frame_328.jpg,0.5177229,100,0.13872265815734863
frame_329.jpg,0.3377583,25,0.1276531219482422
frame_330.jpg,0.48249564,25,0.12606167793273926
frame_331.jpg,0.5012303,25,0.20358657836914062
frame_332.jpg,0.402615,25,0.20570683479309082
frame_333.jpg,0.4476026,25,0.21225905418395996
frame_334.jpg,0.5095801,50,0.2209157943725586
frame_335.jpg,0.43947574,25,0.23515701293945312
frame_336.jpg,0.4669583,25,0.2249436378479004
frame_337.jpg,0.4923752,25,0.2461235523223877
frame_338.jpg,0.43638018,25,0.21196269989013672
frame_339.jpg,0.42845732,25,0.2430405616760254
frame_340.jpg,0.48742574,25,0.28790855407714844
