Filename,Mean Brightness,Std Brightness,Max Brightness,Min Brightness,Hue Hist Feature 1,Hue Hist Feature 2,Hue Std,Contrast,Mean Saturation,Std Saturation,Max Saturation,Min Saturation,SIFT Features,Texture Contrast,Texture Dissimilarity,Texture Homogeneity,Texture Energy,Texture Correlation,Texture ASM,Excess Green Index,Excess Red Index,CIVE,ExG-ExR Ratio,CIVE Ratio
frame_374.jpg,149.122,26.731,254.0,15.0,20,273.000,17.474,0.098,62.455,29.431,255.0,0.0,3544,1.4570083170254395,0.7436552103718199,0.6892197825626082,0.25996224265447665,0.7273930547089975,0.067580367605945,43,44.599999999999994,3.831450000000004,0.7665252685546875,0.6282501220703125
frame_375.jpg,150.538,27.175,253.0,20.0,20,265.000,16.364,0.091,62.679,28.100,255.0,0.0,3622,1.5266251834637956,0.7514677103718197,0.6892741370666551,0.2596635431301111,0.7260849982555947,0.06742515563088305,51,38.39999999999998,0.5154499999999942,0.7910079956054688,0.6489295959472656
frame_376.jpg,149.572,26.346,254.0,15.0,20,314.000,14.662,0.082,66.285,27.210,255.0,0.0,3370,1.5159040178571417,0.7431392184442266,0.6927382791168514,0.2699725108084575,0.71267293778448,0.07288515659222272,77,23.799999999999983,-10.101550000000024,0.8271293640136719,0.7117881774902344
frame_377.jpg,150.769,25.649,252.0,13.0,17,313.000,13.197,0.074,67.037,24.103,255.0,0.0,3328,1.3532136741682983,0.6823706580234838,0.7137173652831101,0.2841885547124301,0.7288580860754813,0.08076313462953986,71,31.599999999999994,-7.460549999999991,0.8786888122558594,0.7868385314941406
frame_378.jpg,160.600,19.797,250.0,26.0,15,303.000,14.327,0.080,59.239,20.304,255.0,0.0,994,0.2733075464774951,0.2516970401174169,0.876246662236576,0.39818563343578645,0.9099744380633026,0.1585517986746585,62,41.99999999999997,-3.5985500000000172,0.83465576171875,0.7294158935546875
frame_379.jpg,158.228,19.242,250.0,73.0,15,308.000,15.970,0.089,62.229,21.822,255.0,0.0,954,0.264325464774951,0.24662885273972593,0.8784503784390466,0.4122090321872157,0.9044320354581394,0.16991628621672106,51,46.99999999999997,0.8344499999999968,0.849700927734375,0.7576942443847656
frame_380.jpg,158.974,18.941,249.0,64.0,14,360.000,12.849,0.072,61.515,18.777,255.0,0.0,959,0.2761168358610566,0.2525188050391387,0.8760416019196522,0.4133574694489151,0.9005013859550003,0.1708643975492108,62,36.599999999999994,-3.8115500000000253,0.8938636779785156,0.8169212341308594
frame_381.jpg,159.210,19.515,248.0,71.0,16,293.000,14.111,0.079,64.948,19.589,255.0,0.0,1057,0.2995887353228961,0.2655103351272015,0.870409474861991,0.413732534046271,0.8989931625925739,0.17117460972834883,63,41.39999999999998,-4.0025500000000065,0.8840904235839844,0.8031349182128906
frame_382.jpg,159.480,19.436,249.0,54.0,14,348.000,13.773,0.077,64.648,18.948,255.0,0.0,994,0.3041944410469667,0.26792211961839524,0.8695934478753695,0.41704999524343883,0.8978205510989059,0.17393069853255233,51,48.99999999999997,0.9094499999999854,0.8936996459960938,0.8034591674804688
frame_383.jpg,160.926,19.655,249.0,44.0,14,381.000,14.822,0.083,63.295,18.881,255.0,0.0,1042,0.30160683708414854,0.2648070572407044,0.8711067388172048,0.4140614867545514,0.8997075755511456,0.17144691481338953,66,35.39999999999998,-5.389550000000007,0.8845901489257812,0.7970848083496094
frame_384.jpg,161.955,20.902,250.0,26.0,16,373.000,15.106,0.084,64.735,20.789,255.0,0.0,1037,0.2998906861545985,0.2648720340019568,0.8709401294845575,0.39402835702082334,0.9129401105959015,0.15525834613652942,53,45.39999999999998,0.011449999999996407,0.8521690368652344,0.7719535827636719
frame_385.jpg,163.523,20.277,249.0,69.0,16,322.000,17.801,0.099,62.391,22.597,160.0,0.0,1044,0.28662396037181986,0.25732326320939325,0.8742587253223204,0.3947882683951306,0.914869780848802,0.1558577768624257,52,50.99999999999997,0.6274499999999819,0.8035049438476562,0.7126274108886719
frame_386.jpg,165.006,20.858,248.0,68.0,19,261.000,18.760,0.105,62.390,22.707,164.0,0.0,1220,0.3076076320939335,0.27399553571428575,0.8663349467816633,0.38525536642227215,0.9144105365045723,0.14842169735715918,44,60.0,4.048449999999981,0.7943344116210938,0.7026710510253906
frame_387.jpg,166.585,21.307,252.0,63.0,19,74.000,17.312,0.097,63.703,22.910,255.0,0.0,1262,0.3225561093444224,0.28356240826810164,0.8618117849664308,0.38941169043046103,0.9125093291637746,0.15164146464390924,224,89.59999999999997,34.51645,0.78216552734375,0.7121238708496094
frame_388.jpg,164.946,21.285,252.0,26.0,14,17.000,18.301,0.102,63.947,23.564,255.0,0.0,1147,0.32856837084148705,0.2846517245596867,0.8616996312195677,0.382156420058141,0.9103469133409525,0.1460435293916543,69,43.79999999999998,-6.22255000000002,0.7881965637207031,0.696441650390625
frame_389.jpg,164.861,21.331,250.0,46.0,20,146.000,18.584,0.104,66.072,23.961,204.0,0.0,1258,0.31022963551859084,0.2761588796477495,0.8652948862303086,0.3941073610254107,0.9139121969244252,0.15532061201441344,51,57.799999999999955,1.2464499999999887,0.7723350524902344,0.6942176818847656
frame_390.jpg,165.087,20.950,252.0,56.0,20,182.000,18.097,0.101,66.743,23.634,200.0,0.0,1482,0.3322223581213307,0.2921813845401174,0.8578716691497463,0.3869264613639502,0.9090081087712947,0.14971208650362844,28,73.39999999999998,10.693449999999991,0.7803688049316406,0.7084121704101562
frame_391.jpg,166.871,18.117,251.0,62.0,16,1.000,17.194,0.096,68.492,21.533,178.0,0.0,1167,0.2853014921722113,0.2577437010763209,0.8738618049959708,0.4436372945974034,0.8933693080585816,0.1968140491577033,243,57.39999999999998,25.92044999999998,0.8522415161132812,0.7926597595214844
frame_392.jpg,161.469,21.250,251.0,51.0,18,397.000,14.666,0.082,71.507,19.686,255.0,0.0,1205,0.32967679794520527,0.2835662304305282,0.8625822711748226,0.40592706955757646,0.9106325825395533,0.16477678579960153,56,42.39999999999998,-1.2665500000000023,0.9301605224609375,0.86907958984375
frame_393.jpg,161.892,21.913,249.0,54.0,17,375.000,17.645,0.099,76.477,23.368,247.0,0.0,1230,0.3142161509295498,0.2768124694227005,0.865307008192502,0.41441741968371937,0.9172796374839377,0.171741797737312,62,58.599999999999966,-2.9515500000000188,0.8547859191894531,0.8045654296875
frame_394.jpg,160.233,22.609,250.0,57.0,18,346.000,18.259,0.102,79.437,25.126,221.0,0.0,1412,0.331404415362035,0.287464836105675,0.8606291639087141,0.40107623105579937,0.9170391753353108,0.16086214311792496,2,16.599999999999994,18.566450000000003,0.8201484680175781,0.7786979675292969
frame_395.jpg,157.776,21.061,249.0,47.0,17,222.000,14.120,0.079,76.582,22.676,255.0,0.0,1393,0.3383722174657534,0.2922922272504893,0.858366115142941,0.3976425806571044,0.9020442526961863,0.15811962195164178,55,46.0,-0.7255499999999984,0.8755912780761719,0.8258895874023438
frame_396.jpg,156.254,23.750,248.0,44.0,20,291.000,22.348,0.125,78.315,27.998,244.0,0.0,1700,0.3521014249021525,0.2967794459393346,0.8570496610250019,0.3954814164576527,0.9102888794777526,0.15640555076335136,52,52.79999999999998,0.6844499999999911,0.8591651916503906,0.7538185119628906
frame_397.jpg,164.752,22.277,253.0,58.0,15,381.000,20.092,0.112,72.779,25.480,255.0,0.0,1541,0.34673893101761244,0.30171385763209385,0.8536075782723519,0.40216501363973634,0.9022040814831612,0.1617366981958493,42,62.39999999999998,4.91545,0.8274497985839844,0.747711181640625
frame_398.jpg,169.295,21.670,250.0,77.0,19,71.000,19.762,0.110,66.932,22.527,255.0,0.0,1595,0.33270777274951063,0.2827138882093933,0.8635929633085719,0.40600145473336424,0.9072053525585566,0.16483718124560803,51,59.39999999999998,1.3204499999999726,0.8294105529785156,0.7604598999023438
frame_399.jpg,161.681,23.065,251.0,53.0,19,115.000,18.909,0.106,72.566,23.294,177.0,0.0,1703,0.3700350110078278,0.3094231592465753,0.8512208914636085,0.37619020529154795,0.910508401933054,0.14151907055729698,61,45.39999999999998,-3.07555,0.8284835815429688,0.7621498107910156
frame_400.jpg,163.795,25.132,252.0,61.0,20,197.000,23.606,0.132,69.066,25.094,159.0,0.0,2387,0.4219705540606651,0.3527435481898237,0.8304976099205486,0.34730331751067434,0.9143354586672591,0.12061959435392026,75,40.19999999999999,-8.66755000000002,0.7722206115722656,0.6605453491210938
frame_401.jpg,163.380,25.246,250.0,59.0,20,58.000,25.447,0.142,68.426,25.115,159.0,0.0,2440,0.43597877935420754,0.36210402397260294,0.8262866090522091,0.34647702580652184,0.9115046994928757,0.12004632941173321,71,41.599999999999994,-7.064549999999997,0.8052520751953125,0.6695976257324219
frame_402.jpg,161.362,24.733,252.0,27.0,19,292.000,21.425,0.120,71.673,25.250,255.0,0.0,2286,0.4973168419765164,0.37225568737769066,0.825185291438284,0.3529760264591837,0.8941329286368165,0.12459207525491434,67,47.39999999999998,-5.310550000000006,0.8146324157714844,0.717010498046875
frame_403.jpg,160.944,22.061,249.0,47.0,20,36.000,19.275,0.108,70.900,23.462,236.0,0.0,1709,0.3650509112035224,0.3045843016144813,0.8536765380381603,0.3838198565288775,0.902042151923484,0.1473176822658481,66,38.19999999999999,-5.28455000000001,0.8580856323242188,0.7730789184570312
frame_404.jpg,158.681,17.438,246.0,94.0,16,72.000,18.462,0.103,71.367,22.026,126.0,0.0,236,0.13445220768101757,0.13356546599804298,0.9333059411692757,0.4883115131312503,0.9449055640644829,0.23844813385653124,72,38.79999999999998,-7.568550000000009,0.8683700561523438,0.7845954895019531
frame_405.jpg,158.536,21.599,249.0,75.0,17,129.000,18.639,0.104,70.136,24.232,255.0,0.0,1034,0.2703109711350292,0.24809656311154585,0.8781699216501666,0.41401319980675966,0.9202597739891262,0.17140692961423187,69,36.19999999999999,-6.507550000000002,0.8435592651367188,0.7523765563964844
frame_406.jpg,156.380,22.132,253.0,44.0,17,385.000,14.206,0.079,72.596,23.498,255.0,0.0,1004,0.29023590386497056,0.25634861179060653,0.8748765623510248,0.3918754905490252,0.9160227095938656,0.15356640009303912,66,37.599999999999994,-5.303549999999994,0.8861579895019531,0.8343696594238281
frame_407.jpg,157.647,24.101,249.0,50.0,18,329.000,21.089,0.118,71.147,26.781,231.0,0.0,933,0.24169444104696663,0.22602357509784732,0.8885531406483823,0.3794292161673451,0.9384699154133516,0.1439665300813659,58,38.0,-2.1945500000000138,0.8756675720214844,0.7832450866699219
frame_408.jpg,158.165,22.066,250.0,73.0,16,448.000,18.929,0.106,68.237,24.200,255.0,0.0,947,0.2630144630626222,0.2386672884050879,0.8830428142196409,0.40036523058562756,0.922529170005946,0.16029231786188272,59,42.99999999999997,-2.402550000000012,0.8769493103027344,0.8002433776855469
frame_409.jpg,159.535,18.793,246.0,95.0,14,426.000,19.653,0.110,65.544,21.985,129.0,0.0,749,0.22882139799412904,0.21656754525440303,0.8929410730473696,0.4288547856720129,0.9107068200969168,0.18391642719378815,66,30.599999999999994,-5.569550000000021,0.9014549255371094,0.8165359497070312
frame_410.jpg,159.498,19.899,248.0,91.0,14,345.000,20.806,0.116,63.417,21.535,123.0,0.0,830,0.22443737769080224,0.21232876712328771,0.8950453982963049,0.4190183695033147,0.9209401818448845,0.1755763939812164,60,34.79999999999998,-3.09855000000001,0.906585693359375,0.8187484741210938
