Filename,Mean Brightness,Std Brightness,Max Brightness,Min Brightness,Hue Hist Feature 1,Hue Hist Feature 2,Hue Std,Contrast,Mean Saturation,Std Saturation,Max Saturation,Min Saturation,SIFT Features,Texture Contrast,Texture Dissimilarity,Texture Homogeneity,Texture Energy,Texture Correlation,Texture ASM,Excess Green Index,Excess Red Index,CIVE,ExG-ExR Ratio,CIVE Ratio,IoU Weeds,IoU Back,Max Saturation Interval,Hue Hist Feature 2 Interval,Mean Brightness Interval,ActualSlimNetwork1Preformance,ActualSlimNetwork2Preformance,ActualSlimNetwork3Preformance,ActualSlimNetwork4Preformance,ActualSqueezeNetwork1Preformance,ActualSqueezeNetwork2Preformance,ActualSqueezeNetwork3Preformance,ActualSqueezeNetwork4Preformance
frame_0001_jpg.rf.af301acf48fd528c3117f9838b30a537.jpg,161.686,22.261,249.0,61.0,19,44.0,18.731,0.105,72.357,23.136,168.0,0.0,646,0.6507199754901957,0.7434986543637059,0.4091758578431372,0.9208150711264904,0.4667126225490195,0.5015301806997312,0.3377604166666669,0.5836216839677051,0.784530174492599,0.7722217094797603,0.8380964611179245,0.49794734,0.8011728,1,0,1,0.6305619,0.7190364,0.85036314,0.91156566,0.4417247,0.48356682,0.49740884,0.49794734
frame_0021-Copia-1-_jpg.rf.be08eb36423a64fb378eb165ff51a4ee.jpg,171.158,20.702,252.0,48.0,18,72.0,18.167,0.101,68.317,20.223,225.0,0.0,541,0.518826593137255,0.5533102652825832,0.2800245098039215,0.7116647443291042,0.4020373774509806,0.4171164936562858,0.2583333333333333,0.4987927720107651,0.8103381561250826,0.8046740768230686,0.8729959630911187,0.3060585,0.76506746,2,0,2,0.42703083,0.52492714,0.6718331,0.7480891,0.27103785,0.29982197,0.30981517,0.3060585
frame_0042_jpg.rf.eeca48de234d2824e38c71f321dd91bd.jpg,161.879,15.535,244.0,77.0,11,55.0,15.343,0.086,75.699,19.144,131.0,0.0,210,0.2551317401960783,0.2909188773548635,0.1379289215686274,0.3231372549019607,0.2260569852941176,0.2444444444444443,0.1350796568627451,0.2742022299115724,0.8898789828431367,0.8824056810728904,0.9327450980392152,0.33306962,0.78647774,0,0,1,0.46156102,0.5617876,0.6558735,0.7343036,0.27874076,0.32619023,0.33173937,0.33306962
frame_0249_jpg.rf.d33720f1304d383c749e18cc08dea6db.jpg,166.873,17.438,249.0,64.0,16,7.0,16.946,0.095,68.326,21.425,169.0,0.0,615,0.5152420343137254,0.5927104959630912,0.3244178921568628,0.7139407920030759,0.4004442401960783,0.4357862360630526,0.2869178921568628,0.4991618608227607,0.8108780863184513,0.7971633756539104,0.8602580322287288,0.26945478,0.7581645,1,0,2,0.3428518,0.39481527,0.43998626,0.4727172,0.24309342,0.26475894,0.2710351,0.26945478
frame_0015_jpg.rf.ed9de3cb0b4f1ea18cc4b7db26c0b95d.jpg,168.873,20.659,249.0,74.0,15,152.0,15.588,0.087,70.432,21.781,169.0,0.0,551,0.6196997549019607,0.6775701653210299,0.3485447303921569,0.8401999231064975,0.4558210784313725,0.4797385620915031,0.3058976715686275,0.5576009227220302,0.7879785455288266,0.7791123494566605,0.8512573127384431,0.27993762,0.7696758,1,1,2,0.36923277,0.4815509,0.6055144,0.68568313,0.26042154,0.2761934,0.28156453,0.27993762
frame_0042_jpg.rf.98f0a80c96fd90c484d4e7c344fab84b.jpg,155.822,22.394,246.0,40.0,15,199.0,15.661,0.087,68.712,21.416,230.0,0.0,610,0.788174019607843,0.8820453671664744,0.4357689950980393,1.0718954248366015,0.5168504901960785,0.548573625528643,0.3498927696078434,0.6303114186851213,0.7670293630568285,0.7566025508387408,0.8334351741988528,0.29762903,0.71304613,2,2,0,0.44761175,0.53006697,0.65083826,0.72863656,0.2820523,0.29517224,0.2991471,0.29762903
frame_0007_jpg.rf.497276d7fc85e6fa3bfd49a331018463.jpg,168.331,22.091,249.0,45.0,10,180.0,18.39,0.103,74.56,24.34,166.0,0.0,694,0.7246017156862745,0.7860515186466748,0.3821231617647058,1.0120415224913497,0.4791973039215688,0.4995770857362555,0.3162837009803921,0.5928181468665898,0.7837212994452395,0.7772376210558992,0.8483636586704816,0.28809354,0.7492731,1,2,2,0.3586831,0.47430104,0.58744055,0.6589793,0.2686345,0.279963,0.29073176,0.28809354
frame_0013-Copia-1-_jpg.rf.88e96021a3861984d0aeb6381cd4c2fb.jpg,149.574,29.643,246.0,33.0,17,128.0,34.381,0.192,66.26,32.259,226.0,0.0,1331,0.9893229166666666,1.2270665128796612,0.5834558823529414,1.393956170703576,0.6322457107843136,0.717508650519031,0.4564950980392161,0.7797001153402546,0.7185462480921494,0.690180776238827,0.7843651849880223,0.6462921,0.7767155,2,1,0,0.7107971,0.73442554,0.78166693,0.7942254,0.6281412,0.63210064,0.6446661,0.6462921
frame_0057-Copia-1-_jpg.rf.536929a7ba93d26a9fdd13c21d9afbf5.jpg,163.58,23.41,249.0,63.0,20,163.0,19.935,0.111,74.941,26.368,173.0,0.0,664,0.7581035539215685,0.8260976547481738,0.4023897058823527,1.036970396001537,0.4996170343137259,0.5196616685890045,0.3251225490196078,0.6060899653979237,0.7749071308257625,0.7692521546331437,0.845038677801437,0.5136835,0.820301,1,1,1,0.61895365,0.6364542,0.64102006,0.62933296,0.47420815,0.49875695,0.517296,0.5136835
frame_0010_jpg.rf.d481c9f9c7e27b0afc9380847e94ceb5.jpg,163.057,23.79,248.0,37.0,20,143.0,22.896,0.128,73.688,27.657,245.0,0.0,690,0.7067555147058827,0.7912495194156093,0.3823069852941174,0.9692579777008834,0.4699601715686277,0.4952402921953099,0.3125459558823529,0.5739331026528256,0.7874530274343745,0.7799641145349266,0.8505822672677663,0.40098116,0.7992072,2,1,1,0.47133338,0.5493866,0.67150295,0.73582965,0.36209768,0.39322102,0.40353972,0.40098116
